 aaaammgghhpp  ARGE00   ARME00   ARRE00   AVET00   BOAT00   CARA00   CAST00   CERU00   CERV00   ERRO00   IMPE00   LEIR00   LERO00   LETI00   MARE00   MERETA   MERU00   MOLIBR   NERV00   PANESI   POLC00   PORA00   POSARA   POSLEV   PRIN00   QUIL00   RECC00   ROSSIG   SCIU00   SEGN00   SLOR00   TANA00   TEIR00   TIGLIE   VARA00   VCRO00   SANS00   CHIA00   BISA00   STRL00   NRVI00   SORI00   RUPI00   GHIA00   AMEF00   TREB00   CRIXIA   CENGIO   VARPEG 
 202010031000    20.86     2.26     3.25   165.88     8.41     0.05     2.01     4.73     0.09    13.77     0.61     5.02     3.41     1.67     0.05   231.41     0.25    22.22    10.99   326.45    44.65     0.11    23.34     8.12     0.31     1.68     7.70    21.13     0.00     0.50     0.03     4.61     3.70    20.14     0.03     0.00     4.35     2.30    64.41     4.32     1.73     2.66     1.09     0.24    88.87   173.67     1.60     2.16     4.54
 202010031100    22.25     2.44     3.33   162.47     7.10     0.05     1.73     4.63     0.09    14.75     0.63     5.09     3.49     1.76     0.05   227.88     0.33    24.52    12.21   314.40    38.61     0.16    20.87     6.82     0.33     1.77     6.21    20.31     0.00     0.49     0.03     4.76     3.86    19.24     0.03     0.00     4.78     2.28    46.33     3.43     1.41     2.23     0.90     0.24   158.39   156.31     1.77     2.85     4.40
 202010031200    23.44     2.53     3.56   128.29     6.51     0.07     1.51     4.61     0.09    15.65     0.72     5.09     3.59     1.87     0.05   196.63     0.33    27.04    13.16   264.58    35.68     0.18    17.21     5.62     0.43     1.87     5.38    19.75     0.00     0.53     0.03     4.91     4.00    18.49     0.03     0.00     5.11     2.18    32.98     2.96     1.36     2.04     0.79     0.24   249.42   123.95     1.87     3.43     4.35
 202010031300    24.39     2.63     3.69    97.08     6.51     0.08     1.41     4.57     0.12    15.83     0.96     5.10     3.64     2.09     0.05   155.55     0.35    28.63    14.11   197.30    34.10     0.22    15.16     5.01     0.53     1.98     4.85    19.37     0.00     0.54     0.04     4.99     4.15    17.89     0.03     0.00     5.33     2.19    26.03     2.80     1.32     1.92     0.73     0.23   320.13    94.88     2.03     3.93     4.30
 202010031400    25.45     2.79     3.71    77.57     6.08     0.08     1.33     4.53     0.15    16.05     1.06     5.06     3.62     2.38     0.05   123.01     0.37    30.07    14.69   156.02    32.88     0.24    14.21     4.63     0.66     2.01     4.59    18.85     0.00     0.59     0.06     5.06     4.19    17.48     0.03     0.00     5.51     2.18    23.47     2.73     1.28     1.87     0.70     0.23   360.69    74.92     2.28     4.25     4.22
 202010031500    26.33     2.93     3.74    64.32     5.85     0.10     1.28     4.47     0.15    16.30     1.10     5.03     3.63     2.53     0.07   102.79     0.38    31.39    15.20   135.26    32.37     0.32    13.65     4.47     0.86     2.03     4.48    18.43     0.00     0.58     0.06     5.06     4.16    17.05     0.03     0.00     5.67     2.16    22.75     2.65     1.24     1.83     0.69     0.24   359.91    64.51     2.70     4.71     4.16
 202010031600    26.95     3.03     3.69    58.65     5.68     0.10     1.26     4.38     0.16    16.57     1.17     5.06     3.59     2.59     0.10    92.51     0.37    32.42    15.72   126.58    31.77     0.37    13.31     4.43     0.99     2.04     4.38    18.07     0.00     0.57     0.07     5.07     4.12    16.63     0.03     0.00     5.77     2.12    22.17     2.58     1.21     1.78     0.67     0.26   343.44    59.90     2.98     5.05     4.09
 202010031700    27.43     3.13     3.68    55.55     5.55     0.10     1.31     4.31     0.19    16.93     1.27     4.99     3.52     2.64     0.10    86.39     0.37    33.19    16.16   122.38    31.38     0.40    13.05     4.34     1.14     2.06     4.29    17.73     0.00     0.58     0.07     5.05     4.11    16.20     0.02     0.00     6.03     2.08    21.70     2.52     1.17     1.74     0.65     0.26   317.20    56.95     3.06     5.46     4.00
 202010031800    27.58     3.16     3.62    54.10     5.45     0.10     1.29     4.23     0.21    17.12     1.38     4.90     3.46     2.65     0.11    82.55     0.36    33.69    16.44   119.44    30.94     0.40    12.81     4.25     1.21     2.10     4.19    17.38     0.00     0.60     0.12     5.00     4.06    15.80     0.02     0.00     6.15     2.05    21.26     2.46     1.14     1.70     0.64     0.26   286.27    54.76     3.14     5.82     3.92
 202010031900    27.65     3.16     3.57    53.14     5.35     0.10     1.27     4.17     0.21    17.26     1.49     4.82     3.41     2.70     0.12    80.05     0.36    34.17    16.66   116.94    30.50     0.42    12.56     4.16     1.31     2.12     4.11    17.03     0.00     0.59     0.16     4.99     4.00    15.41     0.02     0.00     6.18     2.01    20.83     2.40     1.10     1.66     0.62     0.26   262.90    53.08     3.26     6.10     3.83
 202010032000    27.82     3.29     3.51    52.48     5.27     0.12     1.25     4.10     0.21    17.33     1.54     4.75     3.35     2.82     0.12    78.37     0.37    34.42    16.82   114.54    30.14     0.42    12.38     4.08     1.44     2.13     4.07    16.71     0.00     0.58     0.21     5.00     3.95    15.04     0.02     0.00     6.23     1.97    20.57     2.38     1.11     1.66     0.62     0.27   248.56    52.13     3.37     6.33     3.76
 202010032100    27.80     3.37     3.46    52.51     5.20     0.13     1.25     4.05     0.21    17.35     1.64     4.68     3.29     2.81     0.12    77.13     0.38    34.46    16.87   112.65    29.95     0.43    12.32     4.05     1.52     2.12     4.08    16.41     0.00     0.58     0.21     4.98     3.89    14.70     0.02     0.00     6.26     1.93    20.81     2.35     1.08     1.61     0.61     0.31   242.27    51.70     3.40     6.51     3.69
 202010032200    27.75     3.36     3.44    53.00     5.07     0.16     1.28     3.99     0.24    17.20     1.71     4.58     3.24     2.81     0.13    75.99     0.38    34.59    16.85   112.32    29.68     0.46    12.50     4.03     1.53     2.15     3.91    16.19     0.00     0.59     0.27     4.86     3.82    14.37     0.04     0.00     6.26     1.91    20.79     2.30     1.03     1.61     0.59     0.33   241.85    51.42     3.52     6.69     3.61
 202010032300    27.64     3.43     3.39    53.52     4.97     0.16     1.30     3.90     0.25    17.03     1.81     4.49     3.18     2.84     0.19    75.77     0.37    34.53    16.84   111.86    29.04     0.50    12.44     3.92     1.56     2.17     3.81    15.80     0.00     0.62     0.30     4.82     3.79    14.04     0.04     0.00     6.24     1.87    20.16     2.23     0.98     1.57     0.61     0.30   252.98    50.97     3.65     6.97     3.53
 202010040000    27.46     3.41     3.34    52.17     4.88     0.19     1.29     3.83     0.25    16.97     1.94     4.40     3.12     2.87     0.21    75.22     0.37    34.77    16.83   109.32    28.48     0.51    11.98     3.81     1.62     2.14     3.74    15.47     0.00     0.62     0.32     4.82     3.75    13.72     0.04     0.00     6.21     1.84    19.49     2.17     0.95     1.53     0.62     0.28   275.05    50.28     3.75     7.13     3.45
 202010040100    27.26     3.40     3.29    50.74     4.77     0.23     1.28     3.76     0.25    16.87     2.03     4.32     3.07     2.88     0.21    72.98     0.37    34.59    16.72   105.79    28.04     0.51    11.62     3.71     1.66     2.15     3.64    15.18     0.00     0.62     0.36     4.82     3.69    13.44     0.04     0.00     6.15     1.80    18.85     2.12     0.92     1.49     0.60     0.29   318.62    49.66     3.90     7.24     3.38
 202010040200    27.05     3.36     3.24    50.39     4.68     0.24     1.22     3.69     0.27    16.67     2.08     4.24     3.02     2.87     0.21    70.74     0.38    34.43    16.64   103.14    27.53     0.51    11.25     3.62     1.69     2.15     3.56    14.88     0.00     0.62     0.37     4.78     3.62    13.13     0.04     0.00     6.09     1.76    18.39     2.08     0.89     1.46     0.59     0.30   365.78    48.02     4.02     7.39     3.31
 202010040300    26.80     3.35     3.18    49.92     4.59     0.25     1.19     3.65     0.29    16.57     2.24     4.15     2.97     2.88     0.22    69.02     0.38    34.25    16.64   100.49    27.08     0.51    10.97     3.54     1.69     2.14     3.48    14.60     0.00     0.62     0.37     4.74     3.56    12.83     0.04     0.00     6.13     1.73    18.01     2.03     0.87     1.44     0.58     0.30   418.68    46.92     4.16     7.54     3.25
 202010040400    26.50     3.31     3.13    48.57     4.53     0.25     1.17     3.59     0.29    16.41     2.32     4.07     2.93     2.90     0.23    67.48     0.38    34.05    16.61    98.39    26.63     0.51    10.74     3.48     1.73     2.14     3.45    14.32     0.00     0.61     0.37     4.73     3.49    12.54     0.05     0.00     6.09     1.69    17.68     1.99     0.85     1.43     0.58     0.30   431.98    46.12     4.28     7.62     3.19
 202010040500    26.30     3.29     3.08    49.44     4.53     0.25     1.17     3.53     0.28    16.30     2.34     4.00     2.88     2.90     0.23    66.12     0.38    33.85    16.49    96.77    26.24     0.51    10.60     3.45     1.79     2.12     3.50    14.05     0.00     0.60     0.37     4.72     3.43    12.26     0.05     0.00     6.03     1.66    17.36     1.96     0.83     1.40     0.61     0.32   401.32    46.53     4.35     7.76     3.12
 202010040600    26.01     3.25     3.05    50.58     4.46     0.25     1.18     3.46     0.28    16.18     2.39     3.92     2.84     2.91     0.23    64.95     0.38    33.61    16.33    97.71    25.84     0.53    10.52     3.44     1.83     2.10     3.42    13.78     0.00     0.59     0.41     4.60     3.37    11.99     0.05     0.00     5.97     1.63    17.16     1.92     0.80     1.36     0.58     0.31   348.28    48.63     4.49     7.86     3.06
 202010040700    25.80     3.22     3.00    52.17     4.31     0.27     1.17     3.40     0.28    16.00     2.42     3.84     2.80     2.88     0.23    64.05     0.39    33.30    16.16   101.78    25.44     0.53    10.32     3.34     1.86     2.09     3.27    13.52     0.00     0.58     0.43     4.54     3.33    11.73     0.05     0.00     5.92     1.60    16.91     1.88     0.77     1.32     0.56     0.31   305.76    48.13     4.55     7.88     3.01
 202010040800    25.44     3.21     2.94    50.07     4.22     0.28     1.21     3.34     0.29    15.79     2.46     3.77     2.76     2.85     0.23    63.66     0.40    33.25    16.01    99.65    25.04     0.53    10.12     3.25     1.88     2.10     3.20    13.26     0.00     0.57     0.45     4.47     3.27    11.47     0.05     0.00     5.86     1.57    16.57     1.84     0.75     1.29     0.55     0.31   288.01    46.50     4.57     7.88     2.95
 202010040900    25.09     3.17     2.89    47.87     4.15     0.28     1.22     3.28     0.29    15.59     2.56     3.70     2.71     2.82     0.23    62.29     0.41    32.87    15.90    94.16    24.65     0.53     9.96     3.17     1.93     2.08     3.14    13.01     0.00     0.57     0.46     4.42     3.22    11.23     0.05     0.00     5.81     1.54    16.21     1.82     0.73     1.26     0.53     0.34   277.15    45.16     4.63     7.85     2.90
 202010041000    24.78     3.14     2.84    45.31     4.06     0.27     1.18     3.23     0.29    15.41     2.69     3.63     2.67     2.79     0.23    60.76     0.42    32.56    15.79    90.40    24.27     0.53     9.76     3.10     1.92     2.05     3.06    12.77     0.00     0.58     0.46     4.36     3.16    10.99     0.05     0.00     5.75     1.51    15.87     1.79     0.71     1.25     0.52     0.36   273.30    44.44     4.67     7.85     2.85
 202010041100    24.46     3.12     2.79    46.20     3.99     0.27     1.20     3.17     0.29    15.25     2.75     3.57     2.62     2.78     0.26    59.48     0.44    32.27    15.65    88.12    23.90     0.58     9.63     3.05     1.92     2.03     3.01    12.54     0.00     0.58     0.46     4.29     3.11    10.76     0.05     0.00     5.67     1.48    15.57     1.78     0.69     1.22     0.54     0.42   272.96    42.66     4.75     7.83     2.81
 202010041200    24.14     3.08     2.74    50.57     4.04     0.29     1.45     3.11     0.29    15.05     2.78     3.50     2.58     2.76     0.27    58.34     0.49    31.99    15.52    87.01    23.55     0.57    10.41     3.24     1.91     2.03     2.98    12.31     0.00     0.58     0.46     4.26     3.05    10.53     0.05     0.00     5.58     1.46    15.31     1.75     0.67     1.19     0.61     0.74   271.35    42.54     4.86     7.87     2.77
 202010041300    24.47     3.05     2.71    59.83     4.18     0.52     1.75     3.11     0.53    14.93     3.15     3.49     2.55     2.77     0.31    57.88     1.41    32.33    15.88    91.52    23.43     0.59    12.79     3.97     2.09     2.06     3.29    12.73     0.00     0.64     0.45     5.38     3.01    10.43     0.16     0.25     5.54     1.61    16.07     2.35     0.98     1.46     0.55     0.64   267.84    44.74     4.94     7.83     2.89
 202010041400    30.03     6.63     5.73    64.07     5.11     0.82     1.52     5.62     1.14    18.55     4.24     6.92     4.92     4.79     0.49    60.66     1.96    33.52    18.56    97.22    25.34     0.70    11.13     3.36     4.50     3.69     4.40    16.97     0.07     1.90     1.12     8.81     6.42    14.24     0.28     1.29     9.39     1.99    20.03     3.15     1.19     1.63     0.57     0.53   267.82    53.47     5.04     8.25     4.31
 202010041500    40.57     7.29    10.96    58.92     6.57     0.96     1.54    13.53     1.39    29.20     6.88    15.00     9.57     7.53     0.76    67.73     2.32    37.69    30.93    94.66    31.04     1.25    10.63     3.28     5.79     7.31     5.02    31.71     0.07     2.37     1.38     9.94    11.44    32.09     0.35     0.73    17.24     2.25    25.01     3.23     1.21     1.69     0.71     0.76   276.12    67.27     5.91    10.02     7.73
 202010041600    51.17     5.25    11.20    63.17     6.68     0.79     1.65    15.23     1.24    33.54     7.96    17.46    11.67     8.08     0.75    82.65     2.04    47.37    36.99   101.19    38.89     1.70    12.30     4.00     4.41     6.71     5.56    45.95     0.07     2.34     1.03     7.02    10.89    40.15     0.21     0.16    17.25     2.68    26.35     3.34     1.58     2.29     0.99     0.86   303.58    78.61     6.95    12.97     9.09
 202010041700    45.77     4.08    16.04    75.55     8.19     0.75     1.95    20.10     0.89    42.62     6.43    21.12    16.50     8.55     0.67   101.58     1.34    61.47    28.84   124.72    43.46     1.57    14.66     4.74     3.40     7.06     7.16    53.47     0.02     2.12     0.80     5.57    14.66    56.31     0.12     0.01    19.02     4.00    28.57     4.79     2.12     2.72     0.90     0.80   347.44    89.41     8.86    15.92    11.05
 202010041800    35.48     3.58    13.58    87.89     7.76     0.69     2.02    19.79     0.76    41.28     5.35    22.54    13.55     7.42     0.52   111.48     1.22    59.52    22.32   146.71    55.58     1.25    13.04     4.07     3.08     5.26     6.51    60.97     0.02     1.58     0.70     5.14    11.83    57.16     0.11     0.13    18.07     4.69    37.07     5.04     1.84     2.29     0.76     0.81   362.79    90.94    10.59    15.86    16.40
 202010041900    29.93     4.48     9.14    87.26     5.89     0.70     2.10    13.28     0.79    35.77     4.95    15.30     9.23     5.65     0.49   116.79     1.27    47.89    20.87   147.28    64.83     1.00    12.95     3.82     3.08     3.85     4.56    56.39     0.02     1.31     0.80     5.60     8.40    47.93     0.12     0.73    15.49     3.85    36.98     3.90     1.30     1.84     0.64     0.96   369.66    87.91    10.91    14.76    12.59
 202010042000    31.09     4.95     6.97    80.32     5.31     0.72     2.05    11.01     0.79    30.17     5.05    12.51     7.46     4.91     0.49   117.67     1.28    40.06    25.11   136.92    55.90     1.00    12.67     3.53     3.27     3.45     4.24    53.47     0.02     1.29     0.91     5.21     7.14    38.85     0.12     0.27    12.57     3.18    29.06     3.10     0.92     1.64     0.73     1.15   372.37    83.36     9.96    12.58     8.37
 202010042100    34.00     3.94     5.35    72.28     5.24     0.71     1.99     7.86     0.78    26.58     5.14     9.44     6.21     4.38     0.47   107.61     1.28    36.96    25.51   122.98    48.70     0.98    14.30     4.16     3.06     3.21     4.15    44.24     0.02     1.15     0.82     4.85     6.06    28.77     0.12     0.17    11.67     2.91    23.73     2.56     0.85     1.50     0.63     0.94   416.64    79.52     8.60    11.43     5.93
 202010042200    30.38     3.54     4.75    72.75     4.66     0.68     1.80     5.99     0.77    23.78     4.98     7.47     5.23     4.15     0.48    94.50     1.31    37.29    21.76   119.89    40.64     1.02    12.39     3.60     2.94     3.16     3.45    34.72     0.02     1.10     0.82     4.64     5.12    22.78     0.13     0.20    10.19     2.37    20.15     2.19     0.81     1.35     0.62     0.92   488.75    79.73     8.00    10.78     4.84
 202010042300    27.29     3.42     4.46    82.50     4.41     0.68     1.76     5.74     0.78    20.93     4.97     7.42     4.71     4.05     0.48    85.33     1.32    37.01    19.23   118.58    35.60     1.04    11.59     3.32     2.89     3.15     3.29    26.52     0.02     0.99     0.80     4.54     4.95    19.26     0.14     0.19     9.47     2.41    18.56     2.16     0.83     1.33     0.58     0.83   539.46    69.49     7.57    10.43     4.90
 202010050000    25.82     3.33     4.36    93.77     4.28     0.66     1.55     6.37     0.78    19.55     4.99     8.19     5.03     3.99     0.48    83.19     1.30    35.42    18.25   106.60    37.60     1.02    10.46     3.05     2.87     3.14     3.38    23.83     0.02     0.96     0.80     4.48     4.71    17.44     0.13     0.19     9.25     2.37    17.69     2.16     0.81     1.28     0.55     0.76   584.16    63.49     7.43    10.21     6.05
 202010050100    25.15     3.30     4.19    89.47     4.09     0.66     1.49     5.40     0.78    18.80     5.05     6.78     4.38     3.94     0.49    83.41     1.30    34.83    17.75   102.72    37.60     1.02     9.78     2.91     2.88     3.10     3.25    21.81     0.02     0.94     0.80     4.43     4.48    16.56     0.13     0.20     8.67     1.99    17.60     2.13     0.87     1.35     0.53     0.75   562.47    59.68     7.34    10.13     5.24
 202010050200    24.74     3.25     4.08    80.54     4.12     0.66     1.43     5.00     0.77    18.16     5.07     6.37     4.09     3.92     0.49    84.50     1.32    34.24    17.50    97.13    36.75     1.00     9.21     2.78     2.87     3.05     3.52    20.22     0.02     0.92     0.80     4.35     4.33    15.94     0.13     0.20     8.40     1.98    17.50     2.42     0.94     1.37     0.54     0.73   524.42    59.02     7.32    10.12     4.41
 202010050300    24.45     3.22     4.04    66.45     4.04     0.66     1.37     4.84     0.77    17.81     5.04     6.07     3.98     3.86     0.49    82.23     1.32    33.75    17.27    93.82    32.29     1.01     9.00     2.73     2.88     3.01     3.44    19.33     0.02     0.91     0.84     4.29     4.25    15.48     0.13     0.23     8.03     1.90    20.40     2.41     0.83     1.27     0.51     0.73   470.53    59.10     7.28    10.04     4.05
 202010050400    24.24     3.17     3.99    58.58     3.85     0.69     1.33     4.70     0.77    17.53     5.08     5.80     3.86     3.82     0.48    74.39     1.34    33.18    16.98    92.48    30.07     1.02     8.74     2.64     2.90     2.96     3.07    18.73     0.02     0.89     0.87     4.23     4.16    15.03     0.13     0.24     7.81     1.79    19.89     2.18     0.75     1.26     0.51     0.72   426.31    58.45     7.31    10.02     3.89
 202010050500    23.72     3.12     3.86    55.66     3.83     0.66     1.31     4.59     0.77    17.25     5.04     5.68     3.74     3.79     0.48    71.04     1.37    32.78    16.76    91.12    27.67     1.06     8.57     2.60     2.82     2.96     3.13    18.03     0.02     0.89     0.88     4.18     4.07    14.65     0.13     0.25     7.67     1.73    17.76     1.99     0.69     1.21     0.50     0.71   403.54    53.17     7.29     9.95     3.78
 202010050600    23.35     3.07     3.79    52.03     3.71     0.65     1.29     4.49     0.78    17.01     5.07     5.53     3.67     3.78     0.51    66.88     1.37    32.61    16.73    85.55    26.23     1.09     8.54     2.61     2.80     2.92     2.94    17.55     0.02     0.88     0.87     4.14     4.00    14.28     0.14     0.24     7.65     1.67    16.39     1.86     0.66     1.14     0.49     0.71   403.28    52.32     7.27     9.85     3.69
 202010050700    23.01     3.03     3.72    51.60     3.63     0.66     1.28     4.43     0.79    16.87     5.10     5.40     3.63     3.72     0.50    61.87     1.36    32.36    16.39    83.92    25.33     1.09     8.55     2.60     2.77     2.87     2.78    17.04     0.02     0.86     0.86     4.09     3.93    14.00     0.13     0.26     7.45     1.61    15.42     1.79     0.64     1.09     0.47     0.71   410.80    49.36     7.27     9.77     3.61
 202010050800    22.69     3.01     3.66    52.36     3.57     0.67     1.28     4.33     0.82    16.76     5.04     5.29     3.53     3.66     0.49    58.55     1.35    31.93    16.17    83.19    24.64     1.09     8.50     2.51     2.79     2.83     2.72    16.65     0.02     0.85     0.88     4.02     3.85    13.81     0.13     0.25     7.35     1.57    14.89     1.76     0.63     1.06     0.46     0.74   383.06    45.56     7.25     9.70     3.54
 202010050900    22.37     2.98     3.59    47.55     3.45     0.65     1.27     4.25     0.82    16.39     5.03     5.17     3.45     3.60     0.49    56.44     1.35    31.50    15.86    80.16    24.16     1.09     8.40     2.45     2.73     2.79     2.65    16.29     0.02     0.83     0.85     3.96     3.78    13.40     0.14     0.25     7.19     1.54    14.47     1.72     0.61     1.04     0.45     0.71   345.19    42.99     7.23     9.62     3.47
 202010051000    22.03     2.94     3.51    44.68     3.38     0.64     1.24     4.17     0.83    16.12     5.01     5.06     3.39     3.56     0.49    54.66     1.34    31.27    15.64    76.02    23.74     1.10     8.23     2.39     2.69     2.75     2.60    15.94     0.02     0.82     0.85     3.90     3.71    13.07     0.14     0.26     7.07     1.51    14.19     1.69     0.60     1.02     0.45     0.70   320.65    40.93     7.20     9.50     3.40
 202010051100    21.70     2.90     3.45    42.33     3.33     0.63     1.21     4.09     0.83    15.85     4.99     4.96     3.32     3.54     0.49    53.42     1.33    30.78    15.41    73.82    23.36     1.11     7.97     2.34     2.66     2.72     2.57    15.61     0.02     0.81     0.87     3.85     3.64    12.75     0.16     0.27     7.00     1.48    13.92     1.66     0.60     0.99     0.45     0.69   314.86    39.68     7.20     9.40     3.33
 202010051200    20.90     2.86     2.62    39.50     2.48     0.48     0.84     3.22     0.51    14.09     4.77     3.67     2.42     3.16     0.44    51.13     0.91    30.10    15.11    72.01    22.73     1.08     7.04     2.02     2.52     2.27     1.70    13.78     0.00     0.46     0.87     2.79     2.91    10.99     0.09     0.29     6.08     1.03    13.07     1.26     0.15     0.29     0.10     0.18   320.00    36.50     7.06     8.90     2.46
 202010051300    17.34     0.67     0.92    30.59     0.80     0.17     0.37     0.41     0.15     8.83     3.02     0.99     0.75     1.58     0.04    43.62     0.20    28.56    13.52    61.00    17.31     0.35     2.62     0.45     0.49     0.31     0.14     6.69     0.00     0.13     0.03     0.46     0.98     4.30     0.00     0.00     3.04     0.50     9.60     0.40     0.01     0.07     0.05     0.00   308.10    26.73     6.09     7.65     0.52
 202010051400     9.95     0.05     0.32    17.63     0.45     0.13     0.09     0.16     0.01     5.13     0.43     0.52     0.39     0.55     0.02    31.33     0.02    21.14     6.29    35.58     5.94     0.01     1.18     0.17     0.14     0.08     0.11     2.69     0.00     0.07     0.00     0.05     0.47     2.31     0.00     0.00     1.73     0.26     2.79     0.09     0.00     0.03     0.00     0.00   286.86    12.96     4.86     5.24     0.07
 202010051500     2.12     0.01     0.08     7.49     0.33     0.05     0.03     0.05     0.00     2.92     0.11     0.07     0.25     0.16     0.01    19.51     0.01    12.39     1.11    12.88     2.63     0.00     0.47     0.08     0.02     0.00     0.01     1.08     0.00     0.02     0.00     0.00     0.15     0.90     0.00     0.00     0.93     0.11     0.91     0.02     0.00     0.00     0.00     0.00   259.41     7.13     3.05     2.23     0.02
 202010051600     0.27     0.00     0.03     3.46     0.24     0.01     0.01     0.01     0.00     1.89     0.01     0.00     0.13     0.09     0.00     7.35     0.01     2.66     0.26     3.30     0.92     0.00     0.06     0.00     0.01     0.00     0.00     0.53     0.00     0.01     0.00     0.00     0.06     0.33     0.00     0.00     0.63     0.02     0.20     0.00     0.00     0.00     0.00     0.00   211.02     3.91     1.22     0.82     0.00
 202010051700     0.02     0.00     0.01     1.18     0.11     0.01     0.01     0.00     0.00     1.00     0.01     0.00     0.04     0.02     0.00     3.26     0.01     0.63     0.11     0.79     0.26     0.00     0.00     0.00     0.00     0.00     0.00     0.23     0.00     0.01     0.00     0.00     0.02     0.05     0.00     0.00     0.32     0.00     0.05     0.00     0.00     0.00     0.00     0.00   140.78     2.07     0.63     0.31     0.00
